Name,Time,Cumulative PnL
Taker,2021-Nov-05 16:19:00.742188,-21.570483
Taker,2021-Nov-05 16:20:02.544840,-19.570483
Taker,2021-Nov-05 16:21:05.232794,-23.570483
Taker,2021-Nov-05 16:22:09.530190,-41.570483
Taker,2021-Nov-05 16:23:10.110546,-394.570483
Taker,2021-Nov-05 16:24:13.042768,-50.570483
Taker,2021-Nov-05 16:25:14.969867,-58.570483
Taker,2021-Nov-05 16:26:17.618400,-394.570483
Taker,2021-Nov-05 16:27:18.836645,-394.570483
Taker,2021-Nov-05 16:28:21.375066,-59.570483
Taker,2021-Nov-05 16:29:22.793842,-75.570483
Taker,2021-Nov-05 16:30:24.421145,-46.570483
Taker,2021-Nov-05 16:31:25.258100,-41.570483
Taker,2021-Nov-05 16:32:26.728165,-44.570483
Taker,2021-Nov-05 16:33:27.925722,-51.570483
Taker,2021-Nov-05 16:34:29.642220,-56.570483
Taker,2021-Nov-05 16:35:34.758021,-394.570483
Taker,2021-Nov-05 16:36:35.914480,-45.570483
Taker,2021-Nov-05 16:37:41.717933,-394.570483
Taker,2021-Nov-05 16:38:43.599764,-77.570483
Taker,2021-Nov-05 16:39:51.104039,-76.570483
Taker,2021-Nov-05 16:40:52.671049,-94.570483
Taker,2021-Nov-05 16:41:55.302412,-71.570483
Taker,2021-Nov-05 16:42:58.252548,-72.570483
Taker,2021-Nov-05 16:43:59.160681,-74.570483
Taker,2021-Nov-05 16:45:02.648756,-77.570483
Taker,2021-Nov-05 16:46:04.146646,-94.570483
Taker,2021-Nov-05 16:47:05.857138,-74.570483
Taker,2021-Nov-05 16:48:08.246938,-69.570483
Taker,2021-Nov-05 16:49:09.180235,-94.570483
Taker,2021-Nov-05 16:50:09.760946,-84.570483
Taker,2021-Nov-05 16:51:11.724043,-94.570483
Taker,2021-Nov-05 16:52:12.911557,-94.570483
Taker,2021-Nov-05 16:53:13.981950,-62.570483
Taker,2021-Nov-05 16:54:14.768318,-94.570483
Taker,2021-Nov-05 16:55:16.223173,-49.570483
Taker,2021-Nov-05 16:56:17.741063,-94.570483
Taker,2021-Nov-05 16:57:19.678853,-66.570483
Taker,2021-Nov-05 16:58:21.060057,-87.570483
Taker,2021-Nov-05 16:59:22.388243,-76.570483
Taker,2021-Nov-05 17:00:23.620272,-71.570483
Taker,2021-Nov-05 17:01:24.698086,-84.570483
Taker,2021-Nov-05 17:02:26.004990,-60.570483
Taker,2021-Nov-05 17:03:29.869861,-68.570483
Taker,2021-Nov-05 17:04:33.278228,-69.570483
Taker,2021-Nov-05 17:05:35.230796,-73.570483
Taker,2021-Nov-05 17:06:36.733510,-70.570483
Taker,2021-Nov-05 17:07:39.132303,-87.570483
Taker,2021-Nov-05 17:08:41.825079,-86.570483
Taker,2021-Nov-05 17:09:44.132701,-88.570483
Taker,2021-Nov-05 17:10:45.455363,-104.570483
Taker,2021-Nov-05 17:11:46.517879,-139.570483
Taker,2021-Nov-05 17:12:47.173251,-106.570483
Taker,2021-Nov-05 17:13:48.345195,-103.570483
Taker,2021-Nov-05 17:14:50.996698,-139.570483
Taker,2021-Nov-05 17:15:52.591601,-139.570483
Taker,2021-Nov-05 17:16:53.027117,-105.570483
Taker,2021-Nov-05 17:17:54.536311,-99.570483
Taker,2021-Nov-05 17:18:56.460083,-93.570483
Taker,2021-Nov-05 17:19:58.172933,-139.570483
Taker,2021-Nov-05 17:20:59.396712,-139.570483
Taker,2021-Nov-05 17:22:00.133191,-106.570483
Taker,2021-Nov-05 17:23:00.983479,-105.570483
Taker,2021-Nov-05 17:24:03.576733,-111.570483
Taker,2021-Nov-05 17:25:04.421312,-124.570483
Taker,2021-Nov-05 17:26:05.990718,-160.570483
Taker,2021-Nov-05 17:27:06.661700,-178.570483
Taker,2021-Nov-05 17:28:09.151265,-180.570483
Taker,2021-Nov-05 17:29:10.146612,-212.570483
Taker,2021-Nov-05 17:30:11.060129,-242.570483
Taker,2021-Nov-05 17:31:11.597966,-227.570483
Taker,2021-Nov-05 17:32:12.836026,-204.570483
Taker,2021-Nov-05 17:33:13.133288,-202.570483
Taker,2021-Nov-05 17:34:15.299723,-394.570483
Taker,2021-Nov-05 17:35:17.463793,-394.570483
Taker,2021-Nov-05 17:36:19.012794,-196.570483
Taker,2021-Nov-05 17:37:20.857425,-213.570483
Taker,2021-Nov-05 17:38:23.482166,-226.570483
Taker,2021-Nov-05 17:39:24.351740,-231.570483
Taker,2021-Nov-05 17:40:27.579160,-216.570483
Taker,2021-Nov-05 17:41:27.954547,-215.570483
Taker,2021-Nov-05 17:42:29.458716,-216.570483
Taker,2021-Nov-05 17:43:30.019389,-221.570483
Taker,2021-Nov-05 17:44:31.165416,-227.570483
Taker,2021-Nov-05 17:45:32.481083,-232.570483
Taker,2021-Nov-05 17:46:34.618845,-240.570483
Taker,2021-Nov-05 17:47:39.292623,-242.570483
Taker,2021-Nov-05 17:48:45.682011,-238.570483
Taker,2021-Nov-05 17:49:47.530554,-239.570483
Taker,2021-Nov-05 17:50:51.251024,-235.570483
Taker,2021-Nov-05 17:51:54.206153,-202.570483
Taker,2021-Nov-05 17:52:56.620535,-198.570483
Taker,2021-Nov-05 17:53:59.394179,-394.570483
Taker,2021-Nov-05 17:55:01.922445,-394.570483
Taker,2021-Nov-05 17:56:02.829649,-227.570483
Taker,2021-Nov-05 17:57:04.633341,-394.570483
Taker,2021-Nov-05 17:58:14.701209,-230.570483
Taker,2021-Nov-05 17:59:15.491275,-394.570483
Taker,2021-Nov-05 18:00:18.419652,-209.570483
Taker,2021-Nov-05 18:01:19.369041,-209.570483
Taker,2021-Nov-05 18:02:19.745931,-212.570483
Taker,2021-Nov-05 18:03:20.632334,-192.570483
Taker,2021-Nov-05 18:04:21.604822,-190.570483
Taker,2021-Nov-05 18:05:25.077977,-394.570483
Taker,2021-Nov-05 18:06:26.041831,-169.570483
Taker,2021-Nov-05 18:07:27.605810,-173.570483
Taker,2021-Nov-05 18:08:30.159911,-184.570483
Taker,2021-Nov-05 18:09:36.156356,-394.570483
Taker,2021-Nov-05 18:10:41.436399,-206.570483
Taker,2021-Nov-05 18:11:41.725757,-186.570483
Taker,2021-Nov-05 18:12:44.273108,-175.570483
Taker,2021-Nov-05 18:13:46.305350,-159.570483
Taker,2021-Nov-05 18:14:47.211013,-159.570483
Taker,2021-Nov-05 18:15:48.979301,-148.570483
Taker,2021-Nov-05 18:16:50.709886,-394.570483
Taker,2021-Nov-05 18:17:52.336669,-142.570483
Taker,2021-Nov-05 18:18:53.132412,-394.570483
Taker,2021-Nov-05 18:19:54.946935,-394.570483
Taker,2021-Nov-05 18:21:00.007845,-394.570483
Taker,2021-Nov-05 18:22:03.043271,-394.570483
Taker,2021-Nov-05 18:23:03.973617,-177.570483
Taker,2021-Nov-05 18:24:06.024919,-394.570483
Taker,2021-Nov-05 18:25:07.458955,-174.570483
Taker,2021-Nov-05 18:26:08.185870,-174.570483
Taker,2021-Nov-05 18:27:08.847855,-165.570483
Taker,2021-Nov-05 18:28:09.040987,-152.570483
Taker,2021-Nov-05 18:29:13.997085,-130.570483
Taker,2021-Nov-05 18:30:14.926528,-144.570483
Taker,2021-Nov-05 18:31:17.618004,-394.570483
Taker,2021-Nov-05 18:32:19.059273,-146.570483
Taker,2021-Nov-05 18:33:20.427275,-157.570483
