Name,Time,Cumulative PnL
Taker,2021-Nov-05 17:01:08.747369,-1317.574675
Taker,2021-Nov-05 17:02:09.446646,-113.136050
Taker,2021-Nov-05 17:03:09.555834,-1346.136050
Taker,2021-Nov-05 17:04:09.765381,-463.636050
Taker,2021-Nov-05 17:05:10.132921,-826.136050
Taker,2021-Nov-05 17:06:10.564986,-1578.136050
Taker,2021-Nov-05 17:07:11.103610,-85.136050
Taker,2021-Nov-05 17:08:11.384382,-1428.136050
Taker,2021-Nov-05 17:09:11.904620,-1256.636050
Taker,2021-Nov-05 17:10:12.197846,-1362.136050
Taker,2021-Nov-05 17:11:12.426022,-810.899317
Taker,2021-Nov-05 17:12:12.881234,-1259.899317
Taker,2021-Nov-05 17:13:13.142521,-565.899317
Taker,2021-Nov-05 17:14:13.599098,-809.899317
Taker,2021-Nov-05 17:15:14.012601,-1109.899317
Taker,2021-Nov-05 17:16:14.173371,-1607.899317
Taker,2021-Nov-05 17:17:14.788163,-1319.899317
Taker,2021-Nov-05 17:18:15.003763,-1687.899317
Taker,2021-Nov-05 17:19:15.218990,-925.899317
Taker,2021-Nov-05 17:20:15.392499,-714.899317
Taker,2021-Nov-05 17:21:15.663510,-553.899317
Taker,2021-Nov-05 17:22:16.100264,-1699.899317
Taker,2021-Nov-05 17:23:16.500410,-1782.899317
Taker,2021-Nov-05 17:24:16.799042,-590.899317
Taker,2021-Nov-05 17:25:17.016622,-578.899317
Taker,2021-Nov-05 17:26:17.233303,-1053.899317
Taker,2021-Nov-05 17:27:17.799866,-1937.899317
Taker,2021-Nov-05 17:28:17.845486,-1213.899317
Taker,2021-Nov-05 17:29:18.520680,-1482.899317
Taker,2021-Nov-05 17:30:18.640688,-1305.899317
Taker,2021-Nov-05 17:31:18.740271,-1054.399317
Taker,2021-Nov-05 17:32:18.940318,-1549.899317
Taker,2021-Nov-05 17:33:19.214897,-1438.899317
Taker,2021-Nov-05 17:34:19.759687,-1217.899317
Taker,2021-Nov-05 17:35:20.647668,-562.899317
Taker,2021-Nov-05 17:36:21.007180,-1333.899317
Taker,2021-Nov-05 17:37:21.525318,-1421.899317
Taker,2021-Nov-05 17:38:21.980342,-1412.899317
Taker,2021-Nov-05 17:39:22.233050,-2238.899317
Taker,2021-Nov-05 17:40:22.553263,-1600.899317
Taker,2021-Nov-05 17:41:22.607581,-1563.899317
Taker,2021-Nov-05 17:42:23.208621,-1955.899317
Taker,2021-Nov-05 17:43:23.782153,-1381.899317
Taker,2021-Nov-05 17:44:24.024765,-1656.899317
Taker,2021-Nov-05 17:45:24.387806,-550.899317
Taker,2021-Nov-05 17:46:24.521356,-661.899317
Taker,2021-Nov-05 17:47:25.062136,-1386.899317
Taker,2021-Nov-05 17:48:25.504997,-2860.930840
Taker,2021-Nov-05 17:49:26.330972,-584.050840
Taker,2021-Nov-05 17:50:26.467441,-2805.082184
Taker,2021-Nov-05 17:51:26.767049,-2758.082184
Taker,2021-Nov-05 17:52:27.220875,-1909.082184
Taker,2021-Nov-05 17:53:27.958757,-1578.082184
Taker,2021-Nov-05 17:54:28.549681,-963.082184
Taker,2021-Nov-05 17:55:28.962904,-1293.082184
Taker,2021-Nov-05 17:56:29.418391,-2107.082184
Taker,2021-Nov-05 17:57:29.756733,-1566.082184
Taker,2021-Nov-05 17:58:29.986094,-2039.582184
Taker,2021-Nov-05 17:59:30.050181,-1824.082184
Taker,2021-Nov-05 18:00:30.318569,-1326.082184
Taker,2021-Nov-05 18:01:30.678522,-1867.082184
Taker,2021-Nov-05 18:02:31.040302,-1441.082184
Taker,2021-Nov-05 18:03:31.077044,-1405.082184
Taker,2021-Nov-05 18:04:31.827222,-1022.082184
Taker,2021-Nov-05 18:05:31.904691,-2804.082184
Taker,2021-Nov-05 18:06:32.227625,-1669.582184
Taker,2021-Nov-05 18:07:32.485364,-754.082184
Taker,2021-Nov-05 18:08:32.653614,-1423.082184
Taker,2021-Nov-05 18:09:32.969740,-1210.082184
Taker,2021-Nov-05 18:10:33.098028,-978.082184
Taker,2021-Nov-05 18:11:33.375564,-1625.082184
Taker,2021-Nov-05 18:12:33.600248,-652.582184
Taker,2021-Nov-05 18:13:33.922434,-1547.082184
Taker,2021-Nov-05 18:14:33.980544,-1068.582184
Taker,2021-Nov-05 18:15:34.473782,-1239.082184
Taker,2021-Nov-05 18:16:34.851629,-1608.082184
Taker,2021-Nov-05 18:17:35.412207,-1804.082184
Taker,2021-Nov-05 18:18:35.860879,-1298.082184
Taker,2021-Nov-05 18:19:36.434336,-1554.082184
Taker,2021-Nov-05 18:20:36.981381,-2237.582184
Taker,2021-Nov-05 18:21:37.222287,-1651.082184
Taker,2021-Nov-05 18:22:37.332376,-1339.082184
Taker,2021-Nov-05 18:23:37.614309,-2139.082184
Taker,2021-Nov-05 18:24:38.015331,-1832.082184
Taker,2021-Nov-05 18:25:38.403397,-2036.082184
Taker,2021-Nov-05 18:26:38.777516,-1861.582184
Taker,2021-Nov-05 18:27:38.952154,-1171.082184
Taker,2021-Nov-05 18:28:39.144050,-804.082184
Taker,2021-Nov-05 18:29:39.419628,-1644.082184
Taker,2021-Nov-05 18:30:39.695938,-915.082184
Taker,2021-Nov-05 18:31:39.902887,-1624.082184
Taker,2021-Nov-05 18:32:40.019092,-1914.082184
Taker,2021-Nov-05 18:33:40.352222,-523.082184
Taker,2021-Nov-05 18:34:40.875586,-1360.082184
Taker,2021-Nov-05 18:35:41.287883,-2085.082184
Taker,2021-Nov-05 18:36:41.485792,-1348.082184
Taker,2021-Nov-05 18:37:41.701260,-1926.082184
Taker,2021-Nov-05 18:38:42.727284,-1932.082184
Taker,2021-Nov-05 18:39:43.097670,-2977.582184
Taker,2021-Nov-05 18:40:43.590085,-1730.082184
Taker,2021-Nov-05 18:41:43.798967,-1479.082184
Taker,2021-Nov-05 18:42:44.007097,-2151.082184
Taker,2021-Nov-05 18:43:44.602120,-1513.082184
Taker,2021-Nov-05 18:44:44.693349,-1758.582184
Taker,2021-Nov-05 18:45:45.221699,-1387.082184
Taker,2021-Nov-05 18:46:45.583350,-1667.082184
Taker,2021-Nov-05 18:47:45.743555,-2081.082184
Taker,2021-Nov-05 18:48:45.983933,-356.082184
Taker,2021-Nov-05 18:49:46.556878,-791.082184
Taker,2021-Nov-05 18:50:47.016632,-1308.082184
Taker,2021-Nov-05 18:51:47.714813,-1385.082184
Taker,2021-Nov-05 18:52:48.091997,-1620.082184
Taker,2021-Nov-05 18:53:48.427844,-1414.082184
Taker,2021-Nov-05 18:54:48.882619,-1885.131925
Taker,2021-Nov-05 18:55:49.171694,-1384.051925
Taker,2021-Nov-05 18:56:49.546445,-383.731925
Taker,2021-Nov-05 18:57:49.779792,-849.131925
Taker,2021-Nov-05 18:58:49.954323,-1667.631925
Taker,2021-Nov-05 18:59:50.474859,-1158.011925
Taker,2021-Nov-05 19:00:50.789211,-1043.071925
Taker,2021-Nov-05 19:01:50.893509,-2030.771925
Taker,2021-Nov-05 19:02:51.067323,-1433.291925
Taker,2021-Nov-05 19:03:51.327282,-486.051925
Taker,2021-Nov-05 19:04:51.564620,-586.131925
Taker,2021-Nov-05 19:05:52.034275,-1880.051925
Taker,2021-Nov-05 19:06:52.387555,-1697.131925
Taker,2021-Nov-05 19:07:52.481293,-652.931925
Taker,2021-Nov-05 19:08:52.781848,-1415.690185
Taker,2021-Nov-05 19:09:53.149234,-299.126394
Taker,2021-Nov-05 19:10:53.234371,-1176.326394
Taker,2021-Nov-05 19:11:53.661449,-1170.726394
Taker,2021-Nov-05 19:12:53.903321,-603.563700
Taker,2021-Nov-05 19:13:54.383223,-831.563700
Taker,2021-Nov-05 19:14:54.660918,-833.123700
Taker,2021-Nov-05 19:15:55.109243,-367.083700
Taker,2021-Nov-05 19:16:55.825800,-1731.643700
Taker,2021-Nov-05 19:17:56.099144,-498.563700
Taker,2021-Nov-05 19:18:56.186471,-914.563700
Taker,2021-Nov-05 19:19:56.479563,-1102.823700
Taker,2021-Nov-05 19:20:56.715504,-433.323700
Taker,2021-Nov-05 19:21:56.936660,-936.643700
Taker,2021-Nov-05 19:22:57.072555,-1053.563700
Taker,2021-Nov-05 19:23:57.253568,-1102.403700
Taker,2021-Nov-05 19:24:57.537093,-1529.743700
Taker,2021-Nov-05 19:25:57.675390,-1382.663007
Taker,2021-Nov-05 19:26:57.992005,-2321.663007
Taker,2021-Nov-05 19:27:58.039136,-1411.163007
Taker,2021-Nov-05 19:28:58.243246,-589.663007
Taker,2021-Nov-05 19:29:58.483869,-549.663007
Taker,2021-Nov-05 19:30:58.819337,-1176.663007
Taker,2021-Nov-05 19:31:59.303606,-1296.663007
Taker,2021-Nov-05 19:32:59.418947,-2001.663007
Taker,2021-Nov-05 19:33:59.870306,-1433.663007
Taker,2021-Nov-05 19:35:00.044058,-1068.663007
Taker,2021-Nov-05 19:36:00.113157,-2098.663007
Taker,2021-Nov-05 19:37:00.188578,-1546.663007
Taker,2021-Nov-05 19:38:00.287653,-1404.663007
Taker,2021-Nov-05 19:39:00.603025,-257.663007
Taker,2021-Nov-05 19:40:00.914682,-954.663007
Taker,2021-Nov-05 19:41:01.393106,-1433.663007
Taker,2021-Nov-05 19:42:02.012498,-634.663007
Taker,2021-Nov-05 19:43:02.317981,-557.663007
Taker,2021-Nov-05 19:44:02.620311,-1027.163007
Taker,2021-Nov-05 19:45:02.868768,-1898.663007
Taker,2021-Nov-05 19:46:02.994928,-299.663007
Taker,2021-Nov-05 19:47:03.189081,-252.663007
Taker,2021-Nov-05 19:48:03.463511,-1839.663007
Taker,2021-Nov-05 19:49:03.565296,-241.663007
Taker,2021-Nov-05 19:50:03.775737,-1607.663007
Taker,2021-Nov-05 19:51:03.958001,-1027.663007
Taker,2021-Nov-05 19:52:04.413243,-612.663007
Taker,2021-Nov-05 19:53:04.644983,-255.163007
Taker,2021-Nov-05 19:54:04.766149,-311.663007
Taker,2021-Nov-05 19:55:04.882560,-2111.663007
Taker,2021-Nov-05 19:56:05.135995,-2717.663007
Taker,2021-Nov-05 19:57:05.265858,-1588.663007
Taker,2021-Nov-05 19:58:05.503113,-1365.163007
Taker,2021-Nov-05 19:59:05.622735,-3459.663007
Taker,2021-Nov-05 20:00:13.589360,-3313.663007
Taker,2021-Nov-05 20:04:44.426214,-3313.663007
Taker,2021-Nov-05 20:07:38.318007,-3313.663007
Taker,2021-Nov-05 20:09:17.522401,-3313.663007
Taker,2021-Nov-05 20:13:14.737515,-3313.663007
Taker,2021-Nov-05 20:18:28.450785,-3313.663007
Taker,2021-Nov-05 20:21:01.980998,-3313.663007
Taker,2021-Nov-05 20:31:56.856468,-3313.663007
Taker,2021-Nov-05 20:45:18.055054,-3313.663007
Taker,2021-Nov-05 20:47:54.645253,-3313.663007
Taker,2021-Nov-05 20:50:42.178273,-3313.663007
Taker,2021-Nov-05 21:00:00.038457,-3313.663007
Taker,2021-Nov-06 04:00:00,-3313.663007
