StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
Taker,2021-Nov-05 13:37:48.137005,MSFT,50,337.620000,0.060000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081595,,FILL
Taker,2021-Nov-05 13:37:53.278868,MSFT,-50,337.540000,0.438045,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081596,,FILL
Taker,2021-Nov-05 13:37:53.278884,MSFT,-50,337.540000,0.438045,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081596,,FILL
Taker,2021-Nov-05 13:37:55.451465,MSFT,50,337.610000,0.060000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081597,,FILL
Taker,2021-Nov-05 13:37:55.452232,MSFT,50,337.610000,0.060000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081597,,FILL
Taker,2021-Nov-05 13:38:15.947656,MSFT,-100,337.640000,0.876314,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081598,,FILL
Taker,2021-Nov-05 13:38:38.838637,IBM,-100,122.100000,0.393504,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081600,,FILL
Taker,2021-Nov-05 13:38:41.545816,MSFT,100,337.750000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081602,,FILL
Taker,2021-Nov-05 13:38:43.889132,MSFT,-100,337.740000,0.876538,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081604,,FILL
Taker,2021-Nov-05 13:38:47.412755,IBM,30,122.000000,0.036000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081603,,FILL
Taker,2021-Nov-05 13:39:00.439692,IBM,70,122.000000,0.084000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081603,,FILL
Taker,2021-Nov-05 13:39:02.765003,MSFT,34,337.960000,0.040800,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081608,,FILL
Taker,2021-Nov-05 13:39:02.846216,MSFT,2,337.960000,0.002400,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081608,,FILL
Taker,2021-Nov-05 13:39:02.878104,MSFT,64,337.960000,0.076800,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081608,,FILL
Taker,2021-Nov-05 13:39:04.071028,MSFT,-100,337.990000,0.877098,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081609,,FILL
Taker,2021-Nov-05 13:39:08.983849,MSFT,-100,337.690000,0.876426,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081611,,FILL
Taker,2021-Nov-05 13:39:13.691352,GS,100,411.730000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081577,,FILL
Taker,2021-Nov-05 13:39:14.053990,GS,-33,411.690000,0.343921,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081613,,FILL
Taker,2021-Nov-05 13:39:37.025541,GS,33,411.300000,0.039600,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081614,,FILL
Taker,2021-Nov-05 13:39:55.912334,MSFT,100,337.700000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081612,,FILL
Taker,2021-Nov-05 13:40:00.650778,MSFT,-100,337.620000,0.876269,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081617,,FILL
Taker,2021-Nov-05 13:40:01.443993,MSFT,4,337.530000,0.004800,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081618,,FILL
Taker,2021-Nov-05 13:40:01.445275,MSFT,96,337.530000,0.115200,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081618,,FILL
Taker,2021-Nov-05 13:40:35.570056,BA,-100,219.500000,0.611680,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081583,,FILL
Taker,2021-Nov-05 13:40:47.549735,GS,-100,411.160000,1.040998,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081615,,FILL
Taker,2021-Nov-05 13:41:25.044186,DOW,100,57.880000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081630,,FILL
Taker,2021-Nov-05 13:42:54.120441,GS,50,411.110000,0.060000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081627,,FILL
Taker,2021-Nov-05 13:42:58.327956,BA,-100,219.910000,0.612598,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081641,,FILL
Taker,2021-Nov-05 13:43:24.417082,IBM,100,122.330000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081645,,FILL
Taker,2021-Nov-05 13:43:36.998049,BA,100,219.950000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081643,,FILL
Taker,2021-Nov-05 13:43:49.340471,MSFT,100,336.300000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081647,,FILL
Taker,2021-Nov-05 13:43:57.319368,IBM,-61,122.310000,0.240324,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081646,,FILL
Taker,2021-Nov-05 13:43:57.319371,IBM,-39,122.310000,0.153650,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081646,,FILL
Taker,2021-Nov-05 13:44:46.197268,CRM,-100,308.050000,0.810032,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081659,,FILL
Taker,2021-Nov-05 13:45:03.571236,MSFT,-100,336.270000,0.873245,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081649,,FILL
Taker,2021-Nov-05 13:45:06.511396,MSFT,100,336.380000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081663,,FILL
Taker,2021-Nov-05 13:45:15.751416,HD,-100,373.450000,0.956528,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081658,,FILL
Taker,2021-Nov-05 13:45:16.359184,MSFT,-100,336.420000,0.873581,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081664,,FILL
Taker,2021-Nov-05 13:45:27.209043,IBM,-100,122.710000,0.394870,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081665,,FILL
Taker,2021-Nov-05 13:45:40.775369,HD,33,373.570000,0.039600,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081667,,FILL
Taker,2021-Nov-05 13:45:42.983750,HD,167,373.570000,0.200400,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081667,,FILL
Taker,2021-Nov-05 13:45:45.011035,IBM,100,122.710000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081671,,FILL
Taker,2021-Nov-05 13:46:13.779956,GS,50,411.430000,0.060000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081657,,FILL
Taker,2021-Nov-05 13:46:50.596420,AXP,10,175.830000,0.012000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081680,,FILL
Taker,2021-Nov-05 13:47:06.135406,CAT,-100,207.420000,0.584621,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081678,,FILL
Taker,2021-Nov-05 13:47:08.842144,BA,100,220.410000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081683,,FILL
Taker,2021-Nov-05 13:47:42.568613,AXP,-100,175.910000,0.514038,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081681,,FILL
Taker,2021-Nov-05 13:47:44.548569,AXP,100,176.030000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081688,,FILL
Taker,2021-Nov-05 13:48:01.555825,BA,-100,220.400000,0.613696,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081685,,FILL
Taker,2021-Nov-05 13:48:09.224122,HD,-100,373.610000,0.956886,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081672,,FILL
Taker,2021-Nov-05 13:48:09.229169,BA,100,220.550000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081690,,FILL
Taker,2021-Nov-05 13:48:11.774023,BA,-100,220.520000,0.613965,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081691,,FILL
Taker,2021-Nov-05 13:48:17.882544,BA,100,220.520000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081692,,FILL
Taker,2021-Nov-05 13:48:54.965563,MSFT,-100,336.870000,0.874589,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081694,,FILL
Taker,2021-Nov-05 13:48:57.407269,MSFT,200,336.870000,0.240000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081696,,FILL
Taker,2021-Nov-05 13:51:15.169277,HD,100,373.650000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081698,,FILL
Taker,2021-Nov-05 13:54:58.604878,HD,-100,373.670000,0.957021,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081700,,FILL
Taker,2021-Nov-05 13:55:03.689294,HD,-100,373.670000,0.957021,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081700,,FILL
Taker,2021-Nov-05 13:56:29.189958,GS,-100,410.750000,1.040080,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081702,,FILL
Taker,2021-Nov-05 13:57:05.896915,AXP,-100,176.140000,0.514554,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081689,,FILL
Taker,2021-Nov-05 13:58:55.785882,IBM,49,123.230000,0.058800,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081708,,FILL
Taker,2021-Nov-05 13:59:26.587936,HD,100,373.590000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081705,,FILL
Taker,2021-Nov-05 14:00:10.844947,CVX,100,114.010000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081544,,FILL
Taker,2021-Nov-05 14:00:15.747220,CVX,-100,114.020000,0.375405,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081712,,FILL
Taker,2021-Nov-05 14:03:24.507191,AXP,100,176.830000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081719,,FILL
Taker,2021-Nov-05 14:06:08.406318,DIS,-100,175.000000,0.512000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081588,,FILL
Taker,2021-Nov-05 14:06:08.408175,DIS,-100,175.000000,0.512000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081588,,FILL
Taker,2021-Nov-05 14:08:03.828933,IBM,-49,123.070000,0.193882,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081723,,FILL
Taker,2021-Nov-05 14:08:15.071264,DOW,-79,58.660000,0.198605,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081631,,FILL
Taker,2021-Nov-05 14:10:44.687069,DOW,-3,58.630000,0.007540,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081729,,FILL
Taker,2021-Nov-05 14:11:50.320098,DIS,200,174.860000,0.240000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081722,,FILL
Taker,2021-Nov-05 14:11:51.571240,DIS,-200,174.790000,1.023059,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081735,,FILL
Taker,2021-Nov-05 14:14:24.288745,IBM,-100,123.190000,0.395946,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081742,,FILL
Taker,2021-Nov-05 14:15:44.074690,DOW,-18,58.740000,0.045284,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081748,,FILL
Taker,2021-Nov-05 14:17:37.586685,HD,100,372.490000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081749,,FILL
Taker,2021-Nov-05 14:23:36.566760,DOW,-100,58.530000,0.251107,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081753,,FILL
Taker,2021-Nov-05 14:26:03.083716,DOW,100,58.530000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081754,,FILL
Taker,2021-Nov-05 14:27:51.697083,DOW,100,58.480000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081755,,FILL
Taker,2021-Nov-05 14:28:00.087933,DOW,-100,58.490000,0.251018,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081756,,FILL
Taker,2021-Nov-05 14:39:43.772217,HON,100,224.140000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081561,,FILL
Taker,2021-Nov-05 14:43:16.027592,DOW,100,58.320000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081763,,FILL
Taker,2021-Nov-05 14:43:37.435180,DOW,-100,58.320000,0.250637,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081764,,FILL
Taker,2021-Nov-05 14:45:46.531108,HON,100,224.190000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081767,,FILL
Taker,2021-Nov-05 14:47:24.990219,DOW,100,58.370000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081769,,FILL
Taker,2021-Nov-05 14:47:54.131376,HON,-100,224.180000,0.622163,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081768,,FILL
Taker,2021-Nov-05 14:47:58.003781,DOW,-200,58.370000,0.501498,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081770,,FILL
Taker,2021-Nov-05 14:53:23.695409,HON,100,224.120000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081773,,FILL
Taker,2021-Nov-05 14:54:12.587290,HON,-100,224.130000,0.622051,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081774,,FILL
Taker,2021-Nov-05 14:54:59.123293,HON,-100,224.190000,0.622186,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081775,,FILL
Taker,2021-Nov-05 15:19:30.043033,IBM,100,122.950000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081743,,FILL
Taker,2021-Nov-05 15:19:39.697057,IBM,-6,122.970000,0.023727,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081777,,FILL
Taker,2021-Nov-05 15:20:16.599356,IBM,6,122.940000,0.007200,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081779,,FILL
Taker,2021-Nov-05 15:23:50.305105,IBM,-5,122.920000,0.019767,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081780,,FILL
Taker,2021-Nov-05 15:29:55.754251,IBM,5,123.070000,0.006000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081782,,FILL
Taker,2021-Nov-05 15:30:05.785362,CAT,200,207.360000,0.240000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081684,,FILL
Taker,2021-Nov-05 15:40:02.302854,GS,100,410.590000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081706,,FILL
Taker,2021-Nov-05 15:42:44.577970,IBM,-100,122.930000,0.395363,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081788,,FILL
Taker,2021-Nov-05 15:43:44.417403,IBM,100,122.950000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081790,,FILL
Taker,2021-Nov-05 15:55:59.554035,GS,100,409.570000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081797,,FILL
Taker,2021-Nov-05 15:57:23.624273,IBM,100,122.740000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081799,,FILL
Taker,2021-Nov-05 15:59:28.966579,DOW,100,58.370000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081771,,FILL
Taker,2021-Nov-05 16:01:15.835362,GS,-100,409.520000,1.037325,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081798,,FILL
Taker,2021-Nov-05 16:14:12.584679,DOW,100,58.390000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081808,,FILL
Taker,2021-Nov-05 16:37:38.129364,GS,-100,408.900000,1.035936,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081813,,FILL
Taker,2021-Nov-05 16:38:07.104881,GS,100,408.860000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081814,,FILL
Taker,2021-Nov-05 16:57:09.768648,GS,4,408.280000,0.004800,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081820,,FILL
Taker,2021-Nov-05 17:01:09.429324,GS,-4,408.200000,0.041375,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081822,,FILL
Taker,2021-Nov-05 17:10:31.968046,GS,-28,408.270000,0.289667,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081825,,FILL
Taker,2021-Nov-05 17:10:45.767895,GS,28,408.250000,0.033600,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081826,,FILL
Taker,2021-Nov-05 17:48:13.986373,GS,-100,406.930000,1.031523,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081836,,FILL
Taker,2021-Nov-05 17:48:54.026726,GS,100,406.930000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081837,,FILL
Taker,2021-Nov-05 17:49:59.717409,GS,-100,406.850000,1.031344,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081838,,FILL
Taker,2021-Nov-05 18:54:24.309762,BA,-2,224.000000,0.012435,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081693,,FILL
Taker,2021-Nov-05 18:54:36.384828,BA,-6,224.000000,0.037306,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081693,,FILL
Taker,2021-Nov-05 19:08:11.171668,BA,-11,223.460000,0.068261,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081850,,FILL
Taker,2021-Nov-05 19:09:09.129472,BA,-1,223.620000,0.006209,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081852,,FILL
Taker,2021-Nov-05 19:12:17.807431,BA,-6,224.000000,0.037306,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081860,,FILL
Taker,2021-Nov-05 19:25:01.309123,BA,-74,223.520000,0.459307,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081877,,FILL
Taker,2021-Nov-05 19:25:16.607736,BA,100,223.490000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081878,,FILL
