Name,Time,Cumulative PnL
Toy,2021-Nov-05 15:00:28.012370,-3040.120564
Toy,2021-Nov-05 15:01:28.218662,-2085.120564
Toy,2021-Nov-05 15:02:28.354920,-1580.120564
Toy,2021-Nov-05 15:03:28.737969,-1920.360564
Toy,2021-Nov-05 15:04:28.999240,-2006.360564
Toy,2021-Nov-05 15:05:29.912709,-1263.360564
Toy,2021-Nov-05 15:06:30.048185,-2949.360564
Toy,2021-Nov-05 15:07:30.454971,-2730.360564
Toy,2021-Nov-05 15:08:30.985155,-2718.360564
Toy,2021-Nov-05 15:09:31.169786,-2809.360564
Toy,2021-Nov-05 15:10:31.526524,-2510.360564
Toy,2021-Nov-05 15:11:32.189370,-2459.360564
Toy,2021-Nov-05 15:12:32.861469,-1547.360564
Toy,2021-Nov-05 15:13:32.949232,-853.360564
Toy,2021-Nov-05 15:14:33.096439,-2284.360564
Toy,2021-Nov-05 15:15:33.755009,-1078.360564
Toy,2021-Nov-05 15:16:34.365161,-648.360564
Toy,2021-Nov-05 15:17:34.770190,-3626.360564
Toy,2021-Nov-05 15:18:35.226042,-2405.360564
Toy,2021-Nov-05 15:19:35.718871,-728.360564
Toy,2021-Nov-05 15:20:35.917234,-3502.360564
Toy,2021-Nov-05 15:21:36.257231,-2701.360564
Toy,2021-Nov-05 15:22:36.932966,-1786.360564
Toy,2021-Nov-05 15:23:37.633227,-2335.360564
Toy,2021-Nov-05 15:24:38.130247,-841.360564
Toy,2021-Nov-05 15:25:38.507112,-4084.360564
Toy,2021-Nov-05 15:26:38.787006,-1422.360564
Toy,2021-Nov-05 15:27:39.017505,-1972.360564
Toy,2021-Nov-05 15:28:39.462488,-3294.360564
Toy,2021-Nov-05 15:29:39.585509,-2451.360564
Toy,2021-Nov-05 15:30:39.933614,-1769.360564
Toy,2021-Nov-05 15:31:40.188848,-2861.072964
Toy,2021-Nov-05 15:32:40.261416,-3452.922964
Toy,2021-Nov-05 15:33:41.249422,-3309.042964
Toy,2021-Nov-05 15:34:41.517864,-4272.032964
Toy,2021-Nov-05 15:35:41.846982,-2827.962964
Toy,2021-Nov-05 15:36:42.151068,-1240.282964
Toy,2021-Nov-05 15:37:42.461912,-1399.882964
Toy,2021-Nov-05 15:38:42.769180,-3688.002964
Toy,2021-Nov-05 15:39:42.998544,-2724.576098
Toy,2021-Nov-05 15:40:43.138098,-1377.576098
Toy,2021-Nov-05 15:41:43.724720,-2691.576098
Toy,2021-Nov-05 15:42:44.194755,-3811.876098
Toy,2021-Nov-05 15:43:44.417403,-2047.576098
Toy,2021-Nov-05 15:44:44.625888,-267.176098
Toy,2021-Nov-05 15:45:44.952732,-4174.576098
Toy,2021-Nov-05 15:46:45.262452,-2994.576098
Toy,2021-Nov-05 15:47:45.765296,-2446.576098
Toy,2021-Nov-05 15:48:46.016642,-1753.576098
Toy,2021-Nov-05 15:49:46.936536,-3464.176098
Toy,2021-Nov-05 15:50:47.071788,-1325.776098
Toy,2021-Nov-05 15:51:47.265871,-580.576098
Toy,2021-Nov-05 15:52:47.639062,-544.176098
Toy,2021-Nov-05 15:53:48.116109,-1987.576098
Toy,2021-Nov-05 15:54:48.297420,-410.576098
Toy,2021-Nov-05 15:55:48.504197,-516.576098
Toy,2021-Nov-05 15:56:48.945483,-1410.076098
Toy,2021-Nov-05 15:57:48.983441,-1730.376098
Toy,2021-Nov-05 15:58:49.323890,-1041.032098
Toy,2021-Nov-05 15:59:49.559961,-8277.032098
Toy,2021-Nov-05 16:00:49.797743,-1752.068504
Toy,2021-Nov-05 16:01:50.417526,-2724.772309
Toy,2021-Nov-05 16:02:50.466867,-1544.772309
Toy,2021-Nov-05 16:03:50.757990,-2141.772309
Toy,2021-Nov-05 16:04:50.873946,-725.772309
Toy,2021-Nov-05 16:05:51.196989,-892.772309
Toy,2021-Nov-05 16:06:51.483066,-3721.772309
Toy,2021-Nov-05 16:07:52.134688,-3002.572309
Toy,2021-Nov-05 16:08:52.443745,-2367.772309
Toy,2021-Nov-05 16:09:52.588884,180.227691
Toy,2021-Nov-05 16:10:52.886501,-2609.572309
Toy,2021-Nov-05 16:11:53.193626,-202.772309
Toy,2021-Nov-05 16:12:53.229595,-2627.672309
Toy,2021-Nov-05 16:13:53.590833,-1693.572309
Toy,2021-Nov-05 16:14:54.042690,-9465.504309
Toy,2021-Nov-05 16:15:54.464730,-9803.504309
Toy,2021-Nov-05 16:16:55.076569,-3100.504309
Toy,2021-Nov-05 16:17:55.330849,-1954.504309
Toy,2021-Nov-05 16:18:55.516559,-9300.504309
Toy,2021-Nov-05 16:19:56.128321,-8683.504309
Toy,2021-Nov-05 16:20:56.331616,-7761.504309
Toy,2021-Nov-05 16:21:56.399600,-2246.504309
Toy,2021-Nov-05 16:22:56.654417,-10147.504309
Toy,2021-Nov-05 16:23:56.879361,-9384.004309
Toy,2021-Nov-05 16:24:57.034182,-1547.504309
Toy,2021-Nov-05 16:25:57.186048,-2417.504309
Toy,2021-Nov-05 16:26:57.394169,-8165.504309
Toy,2021-Nov-05 16:27:57.894627,-8748.504309
Toy,2021-Nov-05 16:28:58.175792,-10043.504309
Toy,2021-Nov-05 16:29:58.493327,-4102.504309
Toy,2021-Nov-05 16:30:59.011949,-766.504309
Toy,2021-Nov-05 16:31:59.420918,-1640.504309
Toy,2021-Nov-05 16:32:59.518149,-2891.504309
Toy,2021-Nov-05 16:33:59.791697,-3136.504309
Toy,2021-Nov-05 16:35:00.007291,-3637.504309
Toy,2021-Nov-05 16:36:00.197285,-2633.504309
Toy,2021-Nov-05 16:37:00.406690,-2604.504309
Toy,2021-Nov-05 16:38:00.544969,-3864.504309
Toy,2021-Nov-05 16:39:01.470087,-2585.504309
Toy,2021-Nov-05 16:40:01.668057,-2555.504309
Toy,2021-Nov-05 16:41:02.083904,-3321.504309
Toy,2021-Nov-05 16:42:02.656983,-1271.504309
Toy,2021-Nov-05 16:43:02.836094,-7823.504309
Toy,2021-Nov-05 16:44:03.168278,-8074.504309
Toy,2021-Nov-05 16:45:03.337713,-8980.504309
Toy,2021-Nov-05 16:46:03.895823,-1361.504309
Toy,2021-Nov-05 16:47:04.303766,-8598.504309
Toy,2021-Nov-05 16:48:04.604028,-8321.504309
Toy,2021-Nov-05 16:49:04.884811,-89.504309
Toy,2021-Nov-05 16:50:05.622096,-8043.504309
Toy,2021-Nov-05 16:51:05.985395,-9144.504309
Toy,2021-Nov-05 16:52:06.056180,-8886.504309
Toy,2021-Nov-05 16:53:06.526510,-1079.504309
Toy,2021-Nov-05 16:54:06.759098,-262.504309
Toy,2021-Nov-05 16:55:07.698352,-8988.504309
Toy,2021-Nov-05 16:56:07.750810,-1493.504309
Toy,2021-Nov-05 16:57:07.869903,-691.504309
Toy,2021-Nov-05 16:58:08.054654,-1399.504309
Toy,2021-Nov-05 16:59:08.146647,-1009.504309
Toy,2021-Nov-05 17:00:08.434082,-8243.504309
Toy,2021-Nov-05 17:01:08.747369,-1535.504309
Toy,2021-Nov-05 17:02:09.446646,-634.504309
Toy,2021-Nov-05 17:03:09.555834,-1036.504309
Toy,2021-Nov-05 17:04:09.765381,-7787.004309
Toy,2021-Nov-05 17:05:10.132921,-703.504309
Toy,2021-Nov-05 17:06:10.564986,-1416.504309
Toy,2021-Nov-05 17:07:11.103610,-235.504309
Toy,2021-Nov-05 17:08:11.384382,-1669.504309
Toy,2021-Nov-05 17:09:11.904620,-1628.504309
Toy,2021-Nov-05 17:10:12.197846,-1558.504309
Toy,2021-Nov-05 17:11:12.426022,-8478.504309
Toy,2021-Nov-05 17:12:12.881234,-8423.504309
Toy,2021-Nov-05 17:13:13.142521,-8036.504309
Toy,2021-Nov-05 17:14:13.599098,-600.504309
Toy,2021-Nov-05 17:15:14.012601,-8205.504309
Toy,2021-Nov-05 17:16:14.173371,-8742.504309
Toy,2021-Nov-05 17:17:14.788163,-8903.504309
Toy,2021-Nov-05 17:18:15.003763,-8834.504309
Toy,2021-Nov-05 17:19:15.218990,-8731.504309
Toy,2021-Nov-05 17:20:15.392499,-8031.504309
Toy,2021-Nov-05 17:21:15.663510,-8095.504309
Toy,2021-Nov-05 17:22:16.100264,-8447.504309
Toy,2021-Nov-05 17:23:16.500410,-8954.504309
Toy,2021-Nov-05 17:24:16.799042,-8766.504309
Toy,2021-Nov-05 17:25:17.016622,-8589.504309
Toy,2021-Nov-05 17:26:17.233303,-9079.504309
Toy,2021-Nov-05 17:27:17.799866,-9660.504309
Toy,2021-Nov-05 17:28:17.845486,-1606.504309
Toy,2021-Nov-05 17:29:18.520680,-1390.504309
Toy,2021-Nov-05 17:30:18.640688,-8367.504309
Toy,2021-Nov-05 17:31:18.740271,-8250.004309
Toy,2021-Nov-05 17:32:18.940318,-1358.504309
Toy,2021-Nov-05 17:33:19.214897,-583.504309
Toy,2021-Nov-05 17:34:19.759687,-765.504309
Toy,2021-Nov-05 17:35:20.647668,-663.504309
Toy,2021-Nov-05 17:36:21.007180,-8461.504309
Toy,2021-Nov-05 17:37:21.525318,-9191.504309
Toy,2021-Nov-05 17:38:21.980342,-9358.504309
Toy,2021-Nov-05 17:39:22.233050,-1695.504309
Toy,2021-Nov-05 17:40:22.553263,-8529.504309
Toy,2021-Nov-05 17:41:22.607581,-8778.504309
Toy,2021-Nov-05 17:42:23.208621,-9117.504309
Toy,2021-Nov-05 17:43:23.782153,-8773.504309
Toy,2021-Nov-05 17:44:24.024765,-991.504309
Toy,2021-Nov-05 17:45:24.387806,-8343.504309
Toy,2021-Nov-05 17:46:24.521356,-7989.504309
Toy,2021-Nov-05 17:47:25.062136,-8837.504309
Toy,2021-Nov-05 17:48:25.504997,-1570.504309
Toy,2021-Nov-05 17:49:26.330972,-1230.504309
Toy,2021-Nov-05 17:50:26.467441,-8367.504309
Toy,2021-Nov-05 17:51:26.767049,-9495.504309
Toy,2021-Nov-05 17:52:27.220875,-477.504309
Toy,2021-Nov-05 17:53:27.958757,-9041.504309
Toy,2021-Nov-05 17:54:28.549681,-7521.504309
Toy,2021-Nov-05 17:55:28.962904,-7998.504309
Toy,2021-Nov-05 17:56:29.418391,-8694.504309
Toy,2021-Nov-05 17:57:29.756733,-8984.504309
Toy,2021-Nov-05 17:58:29.986094,-913.004309
Toy,2021-Nov-05 17:59:30.050181,-8348.504309
Toy,2021-Nov-05 18:00:30.318569,-7596.504309
Toy,2021-Nov-05 18:01:30.678522,-7799.504309
Toy,2021-Nov-05 18:02:31.040302,-7910.504309
Toy,2021-Nov-05 18:03:31.077044,-301.504309
Toy,2021-Nov-05 18:04:31.827222,-129.504309
Toy,2021-Nov-05 18:05:31.904691,-749.504309
Toy,2021-Nov-05 18:06:32.227625,-8201.504309
Toy,2021-Nov-05 18:07:32.485364,-7955.504309
Toy,2021-Nov-05 18:08:32.653614,-325.504309
Toy,2021-Nov-05 18:09:32.969740,-365.504309
Toy,2021-Nov-05 18:10:33.098028,-7753.504309
Toy,2021-Nov-05 18:11:33.375564,-8036.504309
Toy,2021-Nov-05 18:12:33.600248,-7715.504309
Toy,2021-Nov-05 18:13:33.922434,-7911.504309
Toy,2021-Nov-05 18:14:33.980544,-38.004309
Toy,2021-Nov-05 18:15:34.473782,-8034.504309
Toy,2021-Nov-05 18:16:34.851629,-7662.504309
Toy,2021-Nov-05 18:17:35.412207,-7929.504309
Toy,2021-Nov-05 18:18:35.860879,-7422.504309
Toy,2021-Nov-05 18:19:36.434336,-480.504309
Toy,2021-Nov-05 18:20:36.981381,-7840.504309
Toy,2021-Nov-05 18:21:37.222287,-7840.504309
Toy,2021-Nov-05 18:22:37.332376,-7662.504309
Toy,2021-Nov-05 18:23:37.614309,-7937.504309
Toy,2021-Nov-05 18:24:38.015331,-7909.504309
Toy,2021-Nov-05 18:25:38.403397,-7849.504309
Toy,2021-Nov-05 18:26:38.777516,-7880.504309
Toy,2021-Nov-05 18:27:38.952154,-606.504309
Toy,2021-Nov-05 18:28:39.144050,-291.504309
Toy,2021-Nov-05 18:29:39.419628,-787.504309
Toy,2021-Nov-05 18:30:39.695938,-8065.504309
Toy,2021-Nov-05 18:31:39.902887,-68.504309
Toy,2021-Nov-05 18:32:40.019092,-8323.504309
Toy,2021-Nov-05 18:33:40.352222,-7722.504309
Toy,2021-Nov-05 18:34:40.875586,-676.504309
Toy,2021-Nov-05 18:35:41.287883,-8521.504309
Toy,2021-Nov-05 18:36:41.485792,-826.504309
Toy,2021-Nov-05 18:37:41.701260,-42.504309
Toy,2021-Nov-05 18:38:42.727284,-8842.504309
Toy,2021-Nov-05 18:39:43.097670,-8710.004309
Toy,2021-Nov-05 18:40:43.590085,-8629.504309
Toy,2021-Nov-05 18:41:43.798967,-7688.504309
Toy,2021-Nov-05 18:42:44.007097,-636.504309
Toy,2021-Nov-05 18:43:44.602120,-8001.504309
Toy,2021-Nov-05 18:44:44.693349,-120.504309
Toy,2021-Nov-05 18:45:45.221699,263.495691
Toy,2021-Nov-05 18:46:45.583350,-87.504309
Toy,2021-Nov-05 18:47:45.743555,-443.504309
Toy,2021-Nov-05 18:48:45.983933,416.495691
Toy,2021-Nov-05 18:49:46.556878,330.495691
Toy,2021-Nov-05 18:50:47.016632,-66.504309
Toy,2021-Nov-05 18:51:47.714813,-7950.504309
Toy,2021-Nov-05 18:52:48.091997,-7776.504309
Toy,2021-Nov-05 18:53:48.427844,-542.504309
Toy,2021-Nov-05 18:54:48.882619,-1249.504309
Toy,2021-Nov-05 18:55:49.171694,-677.504309
Toy,2021-Nov-05 18:56:49.546445,-7276.504309
Toy,2021-Nov-05 18:57:49.779792,-403.504309
Toy,2021-Nov-05 18:58:49.954323,32.995691
Toy,2021-Nov-05 18:59:50.474859,-884.504309
Toy,2021-Nov-05 19:00:50.789211,-298.004309
Toy,2021-Nov-05 19:01:50.893509,-918.504309
Toy,2021-Nov-05 19:02:51.067323,-421.504309
Toy,2021-Nov-05 19:03:51.327282,-7872.504309
Toy,2021-Nov-05 19:04:51.564620,-7969.504309
Toy,2021-Nov-05 19:05:52.034275,-785.504309
Toy,2021-Nov-05 19:06:52.387555,30.495691
Toy,2021-Nov-05 19:07:52.481293,-552.504309
Toy,2021-Nov-05 19:08:52.781848,-8927.504309
Toy,2021-Nov-05 19:09:53.149234,-7529.504309
Toy,2021-Nov-05 19:10:53.234371,252.495691
Toy,2021-Nov-05 19:11:53.661449,-7603.504309
Toy,2021-Nov-05 19:12:53.903321,-8116.504309
Toy,2021-Nov-05 19:13:54.383223,94.495691
Toy,2021-Nov-05 19:14:54.660918,-7362.504309
Toy,2021-Nov-05 19:15:55.109243,128.495691
Toy,2021-Nov-05 19:16:55.825800,-519.504309
Toy,2021-Nov-05 19:17:56.099144,-13.504309
Toy,2021-Nov-05 19:18:56.186471,-382.504309
Toy,2021-Nov-05 19:19:56.479563,-445.504309
Toy,2021-Nov-05 19:20:56.715504,-371.504309
Toy,2021-Nov-05 19:21:56.936660,-111.504309
Toy,2021-Nov-05 19:22:57.072555,-7713.504309
Toy,2021-Nov-05 19:23:57.253568,-109.504309
Toy,2021-Nov-05 19:24:57.537093,-134.504309
Toy,2021-Nov-05 19:25:57.675390,-7902.504309
Toy,2021-Nov-05 19:26:57.992005,-464.504309
Toy,2021-Nov-05 19:27:58.039136,-8317.504309
Toy,2021-Nov-05 19:28:58.243246,-7454.504309
Toy,2021-Nov-05 19:29:58.483869,-8231.504309
Toy,2021-Nov-05 19:30:58.819337,-7675.504309
Toy,2021-Nov-05 19:31:59.303606,-7533.504309
Toy,2021-Nov-05 19:32:59.418947,-186.504309
Toy,2021-Nov-05 19:33:59.870306,-357.504309
Toy,2021-Nov-05 19:35:00.044058,-680.004309
Toy,2021-Nov-05 19:36:00.113157,-735.504309
Toy,2021-Nov-05 19:37:00.188578,-160.504309
Toy,2021-Nov-05 19:38:00.287653,-341.504309
Toy,2021-Nov-05 19:39:00.603025,-6.504309
Toy,2021-Nov-05 19:40:00.914682,-466.504309
Toy,2021-Nov-05 19:41:01.393106,-8117.504309
Toy,2021-Nov-05 19:42:02.012498,-7786.504309
Toy,2021-Nov-05 19:43:02.317981,256.495691
Toy,2021-Nov-05 19:44:02.620311,-7928.004309
Toy,2021-Nov-05 19:45:02.868768,-9215.004309
Toy,2021-Nov-05 19:46:02.994928,-556.504309
Toy,2021-Nov-05 19:47:03.189081,-128.504309
Toy,2021-Nov-05 19:48:03.463511,-9195.504309
Toy,2021-Nov-05 19:49:03.565296,-661.504309
Toy,2021-Nov-05 19:50:03.775737,-55.504309
Toy,2021-Nov-05 19:51:03.958001,-307.504309
Toy,2021-Nov-05 19:52:04.413243,-484.504309
Toy,2021-Nov-05 19:53:04.644983,-971.504309
Toy,2021-Nov-05 19:54:04.766149,-454.504309
Toy,2021-Nov-05 19:55:04.882560,-1909.504309
Toy,2021-Nov-05 19:56:05.135995,-2073.504309
Toy,2021-Nov-05 19:57:05.265858,-970.504309
Toy,2021-Nov-05 19:58:05.503113,-1460.504309
Toy,2021-Nov-05 19:59:05.622735,-2843.504309
Toy,2021-Nov-05 20:00:13.589360,-8808.504309
Toy,2021-Nov-05 20:04:44.426214,-8808.504309
Toy,2021-Nov-05 20:07:38.318007,-8808.504309
Toy,2021-Nov-05 20:09:17.522401,-8808.504309
Toy,2021-Nov-05 20:13:14.737515,-8808.504309
Toy,2021-Nov-05 20:18:28.450785,-8808.504309
Toy,2021-Nov-05 20:21:01.980998,-8808.504309
Toy,2021-Nov-05 20:31:56.856468,-8808.504309
Toy,2021-Nov-05 20:45:18.055054,-8808.504309
Toy,2021-Nov-05 20:47:54.645253,-8808.504309
Toy,2021-Nov-05 20:50:42.178273,-8808.504309
Toy,2021-Nov-05 21:00:00.038457,-8808.504309
Toy,2021-Nov-06 04:00:00,-8808.504309
